time, Ndiff
Initial Al26 0.0005
-0.0010655745884969657 , 0.9850046919741693
0.02923745571453325 , 0.9850046919741693
0.059540486017563655 , 0.9850046919741693
0.08984351632059386 , 0.5108921494102007
0.12014654662362415 , 0.5108921494102007
0.1504495769266545 , 0.5108921494102007
0.18075260722968486 , 0.5108921494102007
0.211055637532715 , 0.5108921494102007
0.24135866783574553 , 0.5108921494102007
0.27166169813877583 , 0.5108921494102007
0.301964728441806 , 0.5108921494102007
0.3322677587448364 , 0.5108921494102007
0.3625707890478666 , 0.5108921494102007
0.3928738193508968 , 0.30385430702860416
0.4231768496539273 , 0.30385430702860416
0.4534798799569576 , 0.30385430702860416
0.4837829102599879 , 0.30385430702860416
0.5140859405630183 , 0.30385430702860416
0.5443889708660485 , 0.30385430702860416
0.5746920011690788 , 0.19763047433901634
0.604995031472109 , 0.19763047433901634
0.6352980617751394 , 0.19763047433901634
0.6656010920781695 , 0.19763047433901634
0.6959041223812001 , 0.13690886380537035
0.7262071526842303 , 0.13690886380537035
0.7565101829872607 , 0.13690886380537035
0.786813213290291 , 0.09939307137270019
0.8171162435933212 , 0.09939307137270019
0.8474192738963514 , 0.07481511707305609
0.8777223041993816 , 0.057958026412543696
0.9080253345024122 , 0.057958026412543696
0.9383283648054426 , 0.04596260381624655
0.9686313951084731 , 0.03054623061585087
0.9989344254115028 , 0.01830935200807873
Initial Al26 2e-05
-0.7334614809931261 , 2.404681200021437
-0.7031584506900959 , 2.404681200021437
-0.6728554203870656 , 0.9850046919741693
-0.6425523900840352 , 0.9850046919741693
-0.6122493597810049 , 0.9850046919741693
-0.5819463294779748 , 0.9850046919741693
-0.5516432991749443 , 0.9850046919741693
-0.521340268871914 , 0.9850046919741693
-0.4910372385688837 , 0.9850046919741693
-0.46073420826585354 , 0.9850046919741693
-0.43043117796282304 , 0.9850046919741693
-0.4001281476597927 , 0.9850046919741693
-0.36982511735676243 , 0.9850046919741693
-0.3395220870537323 , 0.9850046919741693
-0.3092190567507019 , 0.9850046919741693
-0.27891602644767166 , 0.9850046919741693
-0.24861299614464125 , 0.9850046919741693
-0.218309965841611 , 0.5108921494102007
-0.18800693553858078 , 0.5108921494102007
-0.1577039052355503 , 0.5108921494102007
-0.12740087493252011 , 0.5108921494102007
-0.0970978446294899 , 0.5108921494102007
-0.06679481432645934 , 0.5108921494102007
-0.036491784023429084 , 0.5108921494102007
-0.006188753720398877 , 0.5108921494102007
0.024114276582631496 , 0.5108921494102007
0.05441730688566176 , 0.5108921494102007
0.084720337188692 , 0.30385430702860416
0.1150233674917224 , 0.30385430702860416
0.14532639779475265 , 0.30385430702860416
0.17562942809778292 , 0.30385430702860416
0.2059324584008134 , 0.30385430702860416
0.2362354887038436 , 0.30385430702860416
0.266538519006874 , 0.19763047433901634
0.29684154930990403 , 0.19763047433901634
0.32714457961293447 , 0.19763047433901634
0.35744760991596464 , 0.19763047433901634
0.3877506402189953 , 0.13690886380537035
0.41805367052202536 , 0.13690886380537035
0.44835670082505574 , 0.13690886380537035
0.4786597311280861 , 0.09939307137270019
0.5089627614311163 , 0.09939307137270019
0.5392657917341465 , 0.07481511707305609
0.5695688220371767 , 0.057958026412543696
0.5998718523402073 , 0.057958026412543696
0.6301748826432375 , 0.04596260381624655
0.660477912946268 , 0.03054623061585087
0.6907809432492981 , 0.01830935200807873
